id_cohorte;effectif;inscriptions;réussites
14761;1;G1CP, G2CP, G3SI, G4SI, G5SI;G1CP, G2CP, G3SI, G3SI, G4SI, GCLS1A, G5SI
14762;1;G3SC, G4SC, G5SC, G5SC;G3MAT, GCLS1A, G4SC, G3SC, G5SC
14763;1;G1MAT, G1MAT, G2MAT, G2MAT, G2MAT;G1MAT
14764;1;B1PAES, B2SM, B3SM, B3DFAS, B4DFAS, B5DFAS, B91SAR, B92SAR, B93SIR;B1PAES, B2SM, B3SM, B4TTX, B3DFAS, B4DFAS, B5DFAS, B91SAR, B92SAR
14765;1;S1GE, S2GR, V3MEC2, C4RHC2, C5RHC2;S1GE, S2GR, V3MEC2, C4RHC2, C5RHC2
14766;1;G1MAT, [trou], [trou], [trou], V3CB2;
14767;1;-8<--, B4EM, B3DFAS, B4DFAS, B4DFAS, B5DFAS;B3DFAS, B4DFAS, B5DFAS
14768;1;LUFID, G1INF, G2INF, G3INF, G4INFO, G5EI2D;LUFID, G1INF, G1MAT, G2INF, G3INF, G4INFO, G5EI2D
14769;1;-8<--, S1IM, S2IM, G2SPA;S1IM, S2IM
14770;1;A3CJV, EUCEP, EUCEP;A3CJV, EUCEP
14771;1;-8<--, S2MP, G3PC, G4GP, G5PRQE;S2MP, G3PC, G4GP, G5PRQE
14772;1;G1MAT, [trou], B1IFRB, [trou], B3IFRB;B1IFRB, B3IFRB
14773;1;B91SMG, B92SMG, B93SMG, B93SMG, B93SMG, B93SMG, B9MB1;B91SMG, B92SMG, B93SMG, B9DM
14774;1;-8<--, DXEN, D5ETS, D3SPO;D5ETS, D3SPO
14775;1;E1EGED, E2EGED;D1DEG, E1EGED
14776;1;S2GF, S2GFB;S2GFB
14777;1;L3SED, L4IST;L3SED
14778;1;G2SPI, G2SPI, G3SPI, [trou], G3SPI;G2SPI
14779;1;L1EAR, [trou], [trou], [trou], [trou], B1IFDE, B2IFDE, B3IFD3;B1IFDE, B2IFDE
14780;1;B4IAD3, B5IAD3;
14781;1;-8<--, A2CG, D3SPO;A2CG
14782;1;S1PR, S1TC;
14783;1;-8<--, D1DRO, D1DRO, D1DRO, D1DRO, D2DRO;D1DRO
14784;1;-8<--, E2EGE, E4BFG;E2EGE, E4BFG
14785;1;B1PAES, [trou], L1LAE, L2LAE, L2LAE, L3LAE;L1LAE, L2LAE, L3LAE
14786;1;B1STA, B2STA, B3STA;B1STA, BUCGP, B2STA
14787;1;V1GE, V2GF, [trou], [trou], A3EXP;V1GE, V2GF, A3EXP
14788;1;-8<--, L4PSY, L4PSY, L4PSY;L4PSY, LUTP
14789;1;-8<--, D4DDA, DXEN, D5DDA;D4DDA, DXEN, D5DDA
14790;1;L3PSY, L4CPPL, L5CPPL;L3PSY, L4CPPL, L5CPPL
14791;1;L2PSY, L3PSY, L3PSY;L2PSY, L3PSY
14792;1;L4SED, L4SED, L5IIST, L5IIST, L5IIST;L4SED
14793;1;V3RH3;
14794;1;B1SSSI, B2SSS, B2IFDE, B3IFDE;B1SSSI, B1IFDE, B2IFDE, B3IFDE
14795;1;L4LCA, L4LCA, L4LCA, L5LCT, L5LCT;L4LCA
14796;1;-8<--, B5EM, B6EM, B91SMG, B92SMG, B9DM, B93SMG, B93SMG, B93SMG, B93SMG, B93SMG;B5EM, B6EM, B91SMG, B92SMG, B93SMG, B9DM
14797;1;A1GE, [trou], [trou], [trou], C4IEC;A1CII, C4IEC
14798;1;-8<--, L1LAE, L1ANES, [trou], L1ANES, L2ANES, L2ANES, L3ANES, L3ANES;L1ANES, L2ANES, L3ANES
14799;1;-8<--, G1PC, G2PC, G3SE, G4SE, G5SE, G5SE;G1PC, G2PC, G5SE
14800;1;-8<--, D3SPO, D4PAP, D4PAP, D5CDD;D1CII, D3SPO, D4PAP, D5CDD
14801;1;E5BFG, E5BGR;E5BGR
14802;1;B1SVI, B1IFJV;
14803;1;L1LET9, L2ESP9;L1LET9
14804;1;A1CE, [trou], [trou], [trou], [trou], [trou], [trou], [trou], L4CPPL;A1CE
14805;1;-8<--, S2GR7, L3SED;S2GR7, L3SED
14806;1;-8<--, B6EM, B91SAR, B92SAR, B93SAR, B94SAR, B95SAR, B9DM;B6EM, B91SAR, B92SAR, B93SAR, B95SAR, B9DM
14807;1;V1CJ, V2CJ, D3DRO;V1CJ, V2CJ, D3DRO
14808;1;L3ANG, L3ANG, L3ANG, L4INED, L4INED;L3ANG
14809;1;LXAA52, LXAA53, L2PSY, L3PSY, L4CIT;LXAA53, L2PSY, L3PSY
14810;1;-8<--, D3DRO, D4DDA, [trou], D5EIF;D3DRO, D4DDA, D5EIF
14811;1;-8<--, D3SPO;D1CII, D3SPO
14812;1;-8<--, C4CRH, C5CRH2;C4CRH, C5CRH2
14813;1;D3AEE;D3AEE
14814;1;BUGE, B5MES;B4MES, BUGE, B5MES
14815;1;L1PMS5, B2SSO5;L1PMS5, B2SSO5
14816;1;L1ANG, L1HHI;
14817;1;A1GE, [trou], [trou], [trou], V3CB2;V3CB2
14818;1;-8<--, L3PSY, [trou], [trou], L4PSY;L3PSY
14819;1;-8<--, S1HS, S1HS, S2HS;S1HS, S2HS
14820;1;D3AEP, D3AEP, E4MBF, E5BRA;D3AEP, E4MBF, E5BRA
14821;1;L4PSY, L5PPI, L5PI;L4PSY, L5PPI
14822;1;B2IFTS, B2IFTS;B2IFTS
14823;1;S1GF2, [trou], [trou], [trou], B1SSO4, B2SSS4, B3SSS4;B1SSO4, B2SSS4
14824;1;S1PR, S2PR, [trou], [trou], S3MRS;S1PR, S2PR
14825;1;E4CCA, E5CC, E5GFE;E4CCA, E5CC
14826;1;-8<--, C5CL;
14827;1;B1SSS, L1HHI;
14828;1;G1SPI, G2SPI, G3SPI, G3SPI;G1SPI, G2SPI
14829;1;L2ANG, L2HHI;
14830;1;B1IFAV, [trou], B2IFAV, B3IFTS;B1IFAV, B2IFAV
14831;1;-8<--, C1COM, C2COM, C3COM, C4CM, C5PSM, C5PSM;C1COM, C2COM, C3COM, C4CM, C5PSM
14832;1;G3ST, G3ST;
14833;1;BUBMS, B9MB;
14834;1;-8<--, D4DIM, DXEN, E5IMPI, E5IMPI;D4DIM
14835;1;L4CPPL;L4CPPL
14836;1;G1PC, E1EGE, E1EGE, E2EGE;
14837;1;-8<--, L2ANES, L3ANES, [trou], [trou], [trou], L4LCA, L5MDTI;L2ANES, L3ANES, L4LCA, L5MDTI
14838;1;B4NSP, B4NSP;B4NSP
14839;1;G1PI, G2PI, G3SE, G4SE, G5SE, G5SE;G1PI, G2PI, G3SE, GCLS1A, G4SE, G5SE
14840;1;S1TC, D1AES;
14841;1;A3ISA;
14842;1;D1DROS, D2DRO;D1DROS, DCLS2A
14843;1;D1PMS4, D2AES4, D2AES4, D3APS4;D1PMS4, D2AES4, D3APS4
14844;1;B1PAES, B1PAES, B2SVI, B3SVI, B4TPH, B5TPH, B8SVS;B2SVI, B3SVI, B4TPH, B5TPH
14845;1;-8<--, B6EM, B91SMG, B92SMG, B93SMG, B93SMG;B6EM, B91SMG, B92SMG, B93SMG, B9DM
14846;1;D3AEI, D1CII;D1CII, D3AEI
14847;1;V1GE, V2GF, E3ENTA, E4CC, E5CC;V1GE, V2GF, E3ENTA, E4CC, E5CC
14848;1;-8<--, G2PC, [trou], G3PC;G2PC
14849;1;B1IFV3, B2IFV3, B3IFV3;B2IFV3, B3IFV3
14850;1;-8<--, V1IN2, V2IN2;V1IN2, V2IN2
14851;1;E1EGEB, S1TC, S2TC, S3MDE2;S1TC, S2TC, S3MDE2
14852;1;-8<--, A3RDB3;
14853;1;E4IFD, E5FIM;E4IFD, E5FIM
14854;1;-8<--, G4INF, G4INF, G5PRLS;G4INF, G5PRLS
14855;1;B1SSSI, [trou], B1IFTS, B2IFTS, B3IFTS;B1SSSI, B1IFTS, B2IFTS
14856;1;B1PAES, B1PAES, E1EGE, E2EGE;E1EGE, E2EGE
14857;1;-8<--, B9SAR, B93SAR, B94SAR, B95SAR;B93SAR, B94SAR, B9DM, B95SAR
14858;1;-8<--, L3IIS4, L3IIS4, L3IIS4;L3IIS4
14859;1;L1PSY, L2SED;L1PSY
14860;1;B1SSO, B1IFLC, B2IFLC;B1IFLC
14861;1;C1COM, C2COM, C3COM, C4RHC, C5RHC;C1COM, C2COM, C3COM, C4RHC, C5RHC
14862;1;C1COM, L2SED, L3SED;C1COM, L2SED, L3SED
14863;1;B1STA, B1STA, B2STA, B3SEP, B4BNS;B1STA, B2STA, B3SEP
14864;1;B4INB;B1CII, B4INB
14865;1;L1PSY, [trou], C1COM;
